radius,betti1_Snapshot,spec1_Snapshot
2.7200,24,0.0180
2.7250,20,0.0184
2.7300,20,0.0229
2.7350,20,0.0229
2.7400,20,0.0238
2.7450,18,0.0248
2.7500,16,0.0250
2.7550,16,0.0250
2.7600,16,0.0252
2.7650,16,0.0252
2.7700,16,0.0263
2.7750,16,0.0267
2.7800,16,0.0268
2.7850,15,0.0280
2.7900,16,0.0345
2.7950,15,0.0348
2.8000,14,0.0352
2.8050,14,0.0355
2.8100,14,0.0355
2.8150,14,0.0355
2.8200,13,0.0355
2.8250,13,0.0358
2.8300,12,0.0371
2.8350,12,0.0373
2.8400,12,0.0376
2.8450,12,0.0376
2.8500,12,0.0376
2.8550,12,0.0377
2.8600,12,0.0377
2.8650,12,0.0377
2.8700,12,0.0379
2.8750,11,0.0389
2.8800,11,0.0391
2.8850,10,0.0444
2.8900,9,0.0446
2.8950,10,0.0447
2.9000,10,0.0447
2.9050,10,0.0460
2.9100,10,0.0462
2.9150,10,0.0510
2.9200,10,0.0514
2.9250,10,0.0516
2.9300,10,0.0516
2.9350,10,0.0517
2.9400,10,0.0517
2.9450,10,0.0526
2.9500,9,0.0527
2.9550,9,0.0529
2.9600,9,0.0539
2.9650,9,0.0542
2.9700,9,0.0542
2.9750,7,0.0558
2.9800,7,0.0563
2.9850,7,0.0563
2.9900,7,0.0563
2.9950,7,0.0570
3.0000,7,0.0570
3.0050,7,0.0571
3.0100,8,0.0575
3.0150,8,0.0575
3.0200,8,0.0582
3.0250,8,0.0582
3.0300,8,0.0588
3.0350,8,0.0588
3.0400,8,0.0588
3.0450,8,0.0588
3.0500,8,0.0588
3.0550,8,0.0588
3.0600,9,0.0896
3.0650,9,0.0896
3.0700,10,0.1025
3.0750,10,0.1025
3.0800,10,0.1041
3.0850,10,0.1044
3.0900,9,0.1092
3.0950,9,0.1092
3.1000,9,0.1100
3.1050,9,0.1110
3.1100,9,0.1124
3.1150,9,0.1124
3.1200,9,0.1124
3.1250,9,0.1131
3.1300,9,0.1131
3.1350,9,0.1174
3.1400,9,0.1180
3.1450,9,0.1249
3.1500,9,0.1255
3.1550,9,0.1264
3.1600,9,0.1265
3.1650,9,0.1265
3.1700,9,0.1271
3.1750,8,0.1280
3.1800,8,0.1284
3.1850,8,0.1284
3.1900,8,0.1285
3.1950,8,0.1285
3.2000,8,0.1304
3.2050,9,0.1665
3.2100,9,0.1666
3.2150,9,0.1666
3.2200,9,0.1666
3.2250,8,0.1681
3.2300,8,0.1686
3.2350,8,0.1686
3.2400,9,0.1868
3.2450,9,0.1881
3.2500,9,0.1883
3.2550,9,0.1929
3.2600,9,0.1940
3.2650,9,0.1945
3.2700,9,0.1948
3.2750,9,0.1975
3.2800,9,0.1983
3.2850,9,0.1983
3.2900,9,0.1986
3.2950,9,0.1986
3.3000,9,0.1986
3.3050,9,0.1986
3.3100,9,0.1986
3.3150,9,0.1986
3.3200,9,0.1986
3.3250,9,0.1986
3.3300,9,0.1986
3.3350,9,0.1986
3.3400,9,0.1986
3.3450,9,0.1989
3.3500,9,0.1994
3.3550,9,0.1998
3.3600,9,0.2022
3.3650,9,0.2022
3.3700,9,0.2027
3.3750,9,0.2061
3.3800,9,0.2062
3.3850,9,0.2072
3.3900,9,0.2072
3.3950,9,0.2074
3.4000,9,0.2075
3.4050,9,0.2075
3.4100,9,0.2075
3.4150,9,0.2080
3.4200,9,0.2080
3.4250,9,0.2082
3.4300,9,0.2082
3.4350,9,0.2107
3.4400,9,0.2267
3.4450,9,0.2267
3.4500,9,0.2267
3.4550,9,0.2267
3.4600,9,0.2267
3.4650,9,0.2268
3.4700,9,0.2268
3.4750,10,0.2358
3.4800,10,0.2358
3.4850,10,0.2358
3.4900,10,0.2358
3.4950,10,0.2358
3.5000,10,0.2373
3.5050,9,0.2392
3.5100,9,0.2392
3.5150,9,0.2404
3.5200,9,0.2475
3.5250,9,0.2475
3.5300,9,0.2475
3.5350,9,0.2475
3.5400,8,0.2875
3.5450,8,0.2883
3.5500,8,0.2883
3.5550,8,0.2902
3.5600,8,0.2903
3.5650,8,0.2853
3.5700,8,0.3057
3.5750,7,0.2341
3.5800,7,0.2341
3.5850,7,0.2341
3.5900,7,0.2341
3.5950,7,0.2273
3.6000,7,0.2273
3.6050,7,0.2273
3.6100,7,0.2273
3.6150,7,0.2273
3.6200,7,0.2273
3.6250,7,0.2284
3.6300,8,0.2284
3.6350,8,0.2284
3.6400,8,0.2284
3.6450,8,0.2284
3.6500,8,0.2284
3.6550,8,0.2281
3.6600,8,0.2281
3.6650,8,0.2281
3.6700,8,0.2265
3.6750,8,0.2253
3.6800,8,0.2253
3.6850,8,0.2253
3.6900,8,0.2253
3.6950,8,0.2253
3.7000,8,0.2253
3.7050,8,0.2253
3.7100,8,0.2253
3.7150,8,0.2253
3.7200,8,0.2253
3.7250,8,0.2253
3.7300,8,0.2253
3.7350,8,0.2253
3.7400,8,0.2236
3.7450,8,0.2232
3.7500,8,0.2232
3.7550,8,0.2232
3.7600,8,0.2232
3.7650,8,0.2232
3.7700,8,0.2232
3.7750,8,0.2347
3.7800,8,0.2347
3.7850,8,0.2347
3.7900,8,0.3956
3.7950,8,0.3956
3.8000,8,0.3956
3.8050,8,0.3956
3.8100,8,0.3956
3.8150,8,0.3956
3.8200,8,0.3956
3.8250,8,0.3956
3.8300,8,0.3956
3.8350,8,0.3873
3.8400,8,0.3873
3.8450,7,0.3871
3.8500,7,0.3853
3.8550,7,0.3853
3.8600,6,0.2691
3.8650,6,0.2588
3.8700,6,0.2588
3.8750,6,0.2588
3.8800,6,0.2588
3.8850,6,0.2555
3.8900,6,0.2555
3.8950,6,0.2555
3.9000,6,0.2555
3.9050,6,0.2555
3.9100,6,0.2555
3.9150,6,0.2555
3.9200,6,0.2555
3.9250,6,0.2555
3.9300,6,0.2618
3.9350,6,0.2617
3.9400,6,0.2637
3.9450,6,0.2637
3.9500,6,0.2637
3.9550,6,0.3876
3.9600,6,0.3875
3.9650,6,0.3875
3.9700,6,0.3858
3.9750,6,0.3858
3.9800,6,0.3882
3.9850,6,0.3879
3.9900,6,0.3922
3.9950,6,0.3922
4.0000,6,0.3922
4.0050,4,0.0007
4.0100,4,0.0007
4.0150,4,0.0007
4.0200,4,0.0007
4.0250,0,0.0003
4.0300,0,0.0050
4.0350,0,0.0059
4.0400,0,0.0074
4.0450,0,0.0129
4.0500,0,0.0151
4.0550,0,0.0151
4.0600,0,0.0151
4.0650,0,0.0151
4.0700,0,0.0151
4.0750,0,0.0171
4.0800,0,0.0208
4.0850,0,0.0243
4.0900,0,0.0252
4.0950,0,0.0252
4.1000,0,0.0252
4.1050,0,0.0260
4.1100,0,0.0260
4.1150,0,0.0303
4.1200,0,0.0308
4.1250,0,0.0308
4.1300,0,0.0311
4.1350,0,0.0351
4.1400,0,0.0351
4.1450,0,0.0359
4.1500,0,0.0359
4.1550,0,0.0359
4.1600,0,0.0359
4.1650,0,0.0364
4.1700,0,0.0403
4.1750,0,0.0404
4.1800,0,0.0404
4.1850,0,0.0404
4.1900,0,0.0404
4.1950,0,0.0684
4.2000,0,0.0684
4.2050,0,0.0684
4.2100,0,0.0684
4.2150,0,0.0708
4.2200,0,0.0708
4.2250,0,0.0724
4.2300,0,0.0732
4.2350,0,0.0732
4.2400,0,0.0732
4.2450,0,0.0762
4.2500,0,0.0766
4.2550,0,0.0770
4.2600,0,0.0785
4.2650,0,0.0792
4.2700,0,0.0800
4.2750,0,0.0800
4.2800,0,0.0800
4.2850,0,0.0820
4.2900,0,0.0821
4.2950,0,0.0845
4.3000,0,0.0845
4.3050,0,0.0846
4.3100,0,0.0893
4.3150,0,0.0893
4.3200,0,0.0894
4.3250,0,0.0900
4.3300,0,0.0902
4.3350,0,0.0904
4.3400,0,0.0904
4.3450,0,0.0948
4.3500,0,0.0954
4.3550,0,0.0954
4.3600,0,0.1267
4.3650,0,0.1285
4.3700,0,0.1297
4.3750,0,0.1297
4.3800,0,0.1297
4.3850,0,0.1297
4.3900,0,0.1324
4.3950,0,0.1376
4.4000,0,0.1413
4.4050,0,0.1435
4.4100,0,0.1711
4.4150,0,0.1711
4.4200,0,0.1711
4.4250,0,0.1711
4.4300,0,0.1711
4.4350,0,0.1712
4.4400,0,0.1712
4.4450,0,0.1713
4.4500,0,0.1713
4.4550,0,0.5845
4.4600,0,0.5852
4.4650,0,0.5935
4.4700,0,0.6043
4.4750,0,0.6050
4.4800,0,0.6240
4.4850,0,0.6308
4.4900,0,0.6308
4.4950,0,0.6310
4.5000,0,0.6431
4.5050,0,0.6436
4.5100,0,0.6581
4.5150,0,0.6581
4.5200,0,0.6608
4.5250,0,0.6750
4.5300,0,0.6808
4.5350,0,0.6808
4.5400,0,0.6873
4.5450,0,0.6875
4.5500,0,0.6935
4.5550,0,0.6993
4.5600,0,0.7010
4.5650,0,0.7149
4.5700,0,0.7194
4.5750,0,0.7211
4.5800,0,0.7214
4.5850,0,0.7308
4.5900,0,0.7333
4.5950,0,0.7346
4.6000,0,0.7372
4.6050,0,0.7618
4.6100,0,0.7618
4.6150,0,0.7834
4.6200,0,0.7927
4.6250,0,0.7970
4.6300,0,0.7970
4.6350,0,0.8023
4.6400,0,0.8023
4.6450,0,0.8023
4.6500,0,0.8179
4.6550,0,0.8188
4.6600,0,0.8188
4.6650,0,0.8188
4.6700,0,0.8188
4.6750,0,0.8244
4.6800,0,0.8435
4.6850,0,0.8493
4.6900,0,0.8493
4.6950,0,0.8496
4.7000,0,0.8798
4.7050,0,0.8843
4.7100,0,0.8843
4.7150,0,0.8843
4.7200,0,0.8843
4.7250,0,0.8926
4.7300,0,0.8961
4.7350,0,0.8982
4.7400,0,0.9021
4.7450,0,0.9021
4.7500,0,0.9021
4.7550,0,0.9117
4.7600,0,0.9344
4.7650,0,0.9440
4.7700,0,0.9440
4.7750,0,0.9474
4.7800,0,0.9477
4.7850,0,0.9480
4.7900,0,0.9480
4.7950,0,0.9480
4.8000,0,0.9496
4.8050,0,0.9496
4.8100,0,0.9497
4.8150,0,0.9589
4.8200,0,0.9589
4.8250,0,0.9589
4.8300,0,0.9627
4.8350,0,0.9633
4.8400,0,0.9798
4.8450,0,0.9798
4.8500,0,0.9812
4.8550,0,0.9864
4.8600,0,0.9868
4.8650,0,0.9868
4.8700,0,0.9898
4.8750,0,0.9901
4.8800,0,0.9912
4.8850,0,1.0042
4.8900,0,1.0072
4.8950,0,1.0107
4.9000,0,1.0110
4.9050,0,1.0135
4.9100,0,1.0145
4.9150,0,1.0145
4.9200,0,1.0154
4.9250,0,1.0187
4.9300,0,1.0360
4.9350,0,1.0772
4.9400,0,1.0953
4.9450,0,1.0982
4.9500,0,1.1017
4.9550,0,1.1147
4.9600,0,1.1152
4.9650,0,1.1161
4.9700,0,1.1199
4.9750,0,1.1379
4.9800,0,1.1454
4.9850,0,1.1485
4.9900,0,1.1485
4.9950,0,1.1583
5.0000,0,1.1583
