persistence intervals in dim 0:
(0.0,inf)
(0.0,3.720876999999999)
(0.0,3.708842249999994)
(0.0,3.688445250000002)
(0.0,3.686788000000001)
(0.0,3.662696500000002)
(0.0,3.6556972499999993)
(0.0,3.6519192499999993)
(0.0,3.651873499999998)
(0.0,3.651521999999999)
(0.0,3.6514785000000023)
(0.0,3.64802625)
(0.0,3.647549500000001)
(0.0,3.647362250000001)
(0.0,3.6456807499999995)
(0.0,3.6453722499999968)
(0.0,3.6433962500000003)
(0.0,3.642979249999999)
(0.0,3.642144)
(0.0,3.641953500000003)
(0.0,3.6410022499999983)
(0.0,3.6408487499999973)
(0.0,3.6393762499999984)
(0.0,3.637621999999998)
(0.0,3.6341662500000007)
(0.0,3.633886499999999)
(0.0,3.6316805000000008)
(0.0,3.6309945000000017)
(0.0,3.6307435000000012)
(0.0,3.628235000000001)
(0.0,3.62789825)
(0.0,3.6247864999999995)
(0.0,3.624785000000001)
(0.0,3.6207395)
(0.0,3.620580500000001)
(0.0,3.620084250000001)
(0.0,3.617382499999996)
(0.0,3.61672875)
(0.0,3.616448750000001)
(0.0,3.613237250000002)
(0.0,3.6127562500000003)
(0.0,3.6074694999999988)
(0.0,3.6064715)
(0.0,3.605320250000002)
(0.0,3.6047135)
(0.0,3.6026847499999985)
(0.0,3.6014285000000017)
(0.0,3.600246499999999)
(0.0,3.598647249999998)
(0.0,3.5942907500000008)
(0.0,3.5937392500000014)
(0.0,3.5907025)
(0.0,3.588843499999999)
(0.0,3.5875804999999987)
(0.0,3.5871372500000014)
(0.0,3.586617000000004)
(0.0,3.586385)
(0.0,3.5853002500000004)
(0.0,3.583750250000002)
(0.0,3.58321675)
(0.0,3.5831187499999997)
(0.0,3.5823809999999963)
(0.0,3.5823794999999983)
(0.0,3.581078249999999)
(0.0,3.579489999999999)
(0.0,3.5794174999999977)
(0.0,3.579124249999997)
(0.0,3.5783875)
(0.0,3.5778552500000016)
(0.0,3.57782075)
(0.0,3.5735845000000066)
(0.0,3.5724847499999983)
(0.0,3.571433249999997)
(0.0,3.5713209999999984)
(0.0,3.57047325)
(0.0,3.5703395000000047)
(0.0,3.5674335000000026)
(0.0,3.566739)
(0.0,3.5641862500000014)
(0.0,3.564131249999998)
(0.0,3.564062249999999)
(0.0,3.5637642499999993)
(0.0,3.5561452499999993)
(0.0,3.555069499999999)
(0.0,3.551429249999998)
(0.0,3.5509834999999983)
(0.0,3.5503420000000014)
(0.0,3.550008750000001)
(0.0,3.5420287499999974)
(0.0,3.5418532500000044)
(0.0,3.534057249999999)
(0.0,3.5334034999999986)
(0.0,3.5305855000000026)
(0.0,3.527373500000003)
(0.0,3.518643500000003)
(0.0,3.514745249999998)
(0.0,3.5146359999999994)
(0.0,3.5108495000000017)
(0.0,3.5050915000000034)
(0.0,3.498982249999999)
(0.0,3.4937784999999977)
(0.0,3.4735947499999966)
(0.0,3.4446945)
persistence intervals in dim 1:
(3.746392000000001,25.743554736970005)
(7.778381000000003,27.243990042751722)
(5.0491287499999995,18.67827897539035)
(4.756110249999995,17.092037983538212)
(13.172914750000004,24.401385332203887)
(9.354427249999997,20.376333009755264)
(5.3532095,16.091197576222555)
(5.767283249999999,13.515219481907867)
(5.15052925,10.572461387205141)
(3.738250249999999,9.009053022798092)
(5.545329499999999,9.98271418306987)
(20.173001499999998,24.418755916438826)
(10.481581000000002,14.652338310616226)
(5.1425494999999986,9.248963168496147)
(12.069209500000003,16.09171399765321)
(10.2682595,13.88293078940365)
(4.719815500000001,7.9474457094610855)
(9.050026250000002,12.139780568387778)
(20.840030000000002,23.859757892452002)
(9.407891999999999,12.387204003235409)
(5.7698934999999985,8.537724463801574)
(6.122965250000002,8.717437922316158)
(10.261311499999996,12.667190384792043)
(6.161572249999999,8.535565918547597)
(6.51737125,8.829801655279539)
(6.238279249999998,8.479183389218633)
(8.374117250000001,10.517082043140846)
(5.9394152500000015,8.034896755381027)
(5.9761384999999985,7.711100134456091)
(6.3163364999999985,8.02756841179961)
(14.005155499999994,15.715979641829884)
(6.211153999999996,7.914969119901642)
(11.3641515,13.023871674843631)
(6.41036725,7.9953218162297635)
(6.211766250000003,7.77953696894078)
(9.376949500000002,10.935829908317771)
(7.8209915,9.36406766176163)
(6.191381250000003,7.722579868697326)
(6.406437500000003,7.917329739368233)
(6.249921499999999,7.746600011916856)
(5.999018249999999,7.490126899666098)
(6.235017249999998,7.71469212334484)
(28.345241500000007,29.821204903528784)
(6.5200422499999995,7.992313850953224)
(6.29932825,7.77075599643252)
(6.245347499999999,7.712961221878891)
(6.203916749999999,7.6550839781196185)
(6.356935249999998,7.793412830125366)
(6.539481999999999,7.931288753688381)
(10.031131500000006,11.378279329448006)
(6.471284499999996,7.814666260666209)
(6.502452749999996,7.832373020934439)
(6.747201499999999,8.074978852438393)
(6.531869250000003,7.856388353883841)
(7.22433725,8.536865133756788)
(6.532648500000002,7.836279103569081)
(6.9137875,8.203347322854478)
(7.3363567499999975,8.594167404719453)
(7.0478422499999995,8.304476518566318)
(29.55033125,30.80627135745962)
(7.021344749999997,8.27155234203292)
(6.885799249999998,8.107637403379375)
(12.502625249999994,13.717066227166265)
(7.433530249999999,8.647893697061491)
(7.150818749999999,8.329252307566682)
(12.50592825,13.673691386191594)
(13.973763499999997,15.11621248118311)
(7.434155500000001,8.509524167522457)
(7.2776235000000025,8.344704177554167)
(15.607046250000007,16.668267491862785)
(11.652152499999996,12.660488117854754)
(7.6851140000000004,8.686156710864594)
(7.795934000000003,8.794953306796256)
(7.5309272499999995,8.51452742367906)
(10.04211875,11.014455220302985)
(5.549450249999998,6.520472183339395)
(7.753736249999999,8.704221353529856)
(7.552576499999995,8.49743876728925)
(8.840097500000002,9.772512521932093)
(8.260075500000001,9.185029488468508)
(7.865058249999995,8.784156373161462)
(6.611294749999997,7.491964378343306)
(10.111873249999999,10.974464860293564)
(7.362748499999999,8.22050071808992)
(12.761363249999999,13.608697847256504)
(7.926566749999992,8.753349210341643)
(6.452632249999999,7.279008990308808)
(6.97922125,7.80272881951989)
(8.16170825,8.984293298505548)
(8.547779250000001,9.360410887798723)
(7.707234499999993,8.508951071782402)
(12.251841499999998,13.042439096607426)
(4.498819000000001,5.281705573436901)
(7.074507499999994,7.853017390281291)
(6.257271499999998,7.004301971318476)
(8.965627249999999,9.709389516906553)
(8.436973000000002,9.154821618632681)
(8.212842750000004,8.92574067434273)
(7.726508749999992,8.435823712148983)
(6.919858999999999,7.6023549843858085)
(7.407760500000002,8.081285159295238)
(20.914946,21.5365798505022)
(6.608243499999998,7.1985553543140846)
(6.18708625,6.773494572134595)
(8.347918499999997,8.927667221389553)
(8.827342750000001,9.402761286735707)
(16.278144249999997,16.792294541446584)
(7.450182250000004,7.946325342090736)
(8.667412749999993,9.154109362662094)
(7.799692749999998,8.276164535940465)
(22.9953225,23.45093321007213)
(9.522531000000004,9.969031733746139)
(19.403116250000004,19.84936958853088)
(19.176601500000004,19.619389906256025)
(10.386947249999999,10.823165085620214)
(5.3623065,5.797472086974517)
(11.499830499999995,11.922301267925622)
(18.854019500000003,19.260337682848217)
(8.29760125,8.698456601518657)
(14.764041249999998,15.144019002718771)
(23.907008750000003,24.28406626822955)
(8.665546249999998,9.028418769496444)
(7.211736499999999,7.568047727910017)
(10.409787500000002,10.764586785090291)
(11.823126750000004,12.156193905693346)
(9.830416250000004,10.106175351250362)
(17.51365925,17.78930132293733)
(8.006189250000004,8.277594457623)
(7.0280655,7.298224708837838)
(12.526457249999993,12.784438085098095)
(5.871395999999999,6.126820598742032)
(7.2624035,7.513167559282833)
(8.514523249999996,8.755065589175912)
(8.158253,8.396092372745013)
(11.353117250000002,11.582154188298968)
(7.962691500000005,8.18710480330305)
(8.283619250000005,8.506413150342008)
(10.53405525,10.733336696305884)
(26.956685249999996,27.155760711371446)
(9.527886000000006,9.725645269547979)
(8.400177500000003,8.595870340230402)
(10.491596250000006,10.683532060322678)
(22.906902750000008,23.096339759887194)
(8.631699500000003,8.802033013210448)
(10.301889000000001,10.471136815665899)
(7.053038500000001,7.220779835677222)
(9.31782425,9.484657371801784)
(7.408428999999998,7.567424820096916)
(8.548486749999999,8.704544659317056)
(10.277864750000006,10.432223400882247)
(8.0225725,8.173975797677938)
(15.072514499999999,15.21327368731967)
(15.830660250000001,15.966084017629512)
(16.944702750000012,17.076087632762537)
(8.592077499999998,8.722901513890328)
(17.45898125,17.588638837770144)
(16.3075095,16.434119710373764)
(12.836312250000002,12.958202729984453)
(8.972472499999999,9.092837403851256)
(10.643714249999997,10.761742573805623)
(12.701807250000002,12.818703361936848)
(14.334581499999999,14.44317621359572)
(8.3268485,8.434839047482171)
(12.816954499999998,12.922814360982137)
(8.705476500000005,8.81076506092235)
(8.84861325,8.950134097883698)
(9.095418499999997,9.193299357890657)
(8.944452499999999,9.039595232723592)
(8.2442115,8.332379707456587)
(12.903367250000002,12.984088750499943)
(12.2360045,12.315469880820489)
(7.496126749999992,7.574994122027485)
(8.683415250000001,8.761101563906458)
(9.884670250000001,9.954901432106677)
(14.614533250000008,14.673472033185245)
(11.703651499999996,11.76230780005127)
(17.871708499999993,17.92857536004938)
(9.1130725,9.16849598923503)
(6.555873499999999,6.608286441641531)
(9.474068500000001,9.522189542017127)
(9.309883499999998,9.348223505113316)
(9.01494125,9.051160540209818)
(10.676478500000002,10.711443289463649)
(9.240753250000001,9.273549507726257)
(9.974401500000006,10.006894441946656)
(10.573784999999997,10.606037241172062)
(8.892509249999998,8.92176170848369)
(29.142182250000005,29.170206177550604)
(9.352237500000001,9.378677018411233)
(8.320995499999992,8.344926628885045)
(16.178346249999997,16.201965221123846)
(18.20281525,18.22611528910174)
(9.139567249999997,9.16072566157236)
(10.24249025,10.26172798259371)
(9.64232475,9.65931522242124)
(14.909664749999997,14.926406130708973)
(6.837260250000003,6.8529911605984815)
(10.640371499999999,10.655958343840307)
(9.657333000000001,9.669340857515003)
(19.86098475,19.872746129669032)
(12.098111500000002,12.10650953929854)
(10.972569499999997,10.98075393750338)
(28.586039999999997,28.593787327557983)
(9.094264500000001,9.101202603654727)
(12.741277500000002,12.747437136156243)
(9.614613499999999,9.620645030873973)
(17.99897225,18.004245968561726)
(7.0334774999999965,7.037258958650479)
(9.923544749999998,9.927139890437692)
(7.0599859999999985,7.062931564786085)
(10.38625125,10.388935208983881)
(7.02903525,7.031517038133711)
(16.38509475,16.387204088197457)
(9.786579000000003,9.787510656378618)
(7.1562825,7.1571325648851385)
(7.095310249999999,7.096120823255155)
(9.739054500000005,9.739752193572155)
(9.516763250000006,9.517109303996126)
(18.522704750000003,18.522944950652445)
(7.077450499999998,7.077559543178616)
(10.615757499999994,10.615826310914292)
(8.884540249999997,8.884587444040385)
(9.917427499999999,9.917450793917446)
(7.179389249999998,7.179390669254735)
persistence intervals in dim 2:
(29.706594754041827,60.97798042670996)
(34.03896588334256,35.17705636609247)
(9.980690845152154,10.749918604787528)
(10.01010727447276,10.582564071079542)
(9.19290124126842,9.747555999341394)
(11.933303696114294,12.460067360155797)
(9.268200930624456,9.777763446155447)
(16.7044599735192,17.19842751340377)
(35.8969349859855,36.38516050367738)
(11.669107356216324,12.137392446169184)
(8.791481061859542,9.241492089988512)
(12.160529356860675,12.5818735310289)
(20.00667603581074,20.367263924438646)
(9.074041355342978,9.401616775383172)
(9.53445100303516,9.85061884478182)
(10.137303241512845,10.441063981215546)
(9.115031469103844,9.380842082334862)
(8.927631850998765,9.191976063889335)
(14.676094359628049,14.922735422717807)
(10.345735426401188,10.590283519923815)
(10.069595285630221,10.30576812368274)
(9.49319528033157,9.724569966855903)
(9.262127847706008,9.492185006718794)
(17.119262748403543,17.340783331028618)
(51.54800990774456,51.752457094473456)
(11.545061807713532,11.745863179555693)
(12.709888317880864,12.901619046303965)
(21.983214693793652,22.16989832835275)
(28.670666370078763,28.855040593307116)
(11.329574766219343,11.51372948211501)
(7.791932925796008,7.975770130239415)
(16.54223363171308,16.724227885831702)
(9.321685886547918,9.495338601599517)
(8.966745086732843,9.140247667701662)
(14.588460007998302,14.759322585130127)
(7.860332685141893,8.026748695902699)
(8.017085143331325,8.183284597749278)
(7.776571653492324,7.933687219087813)
(9.080994178692897,9.236932218806345)
(7.9668188995167295,8.11817875486705)
(7.835966681493417,7.987265369356175)
(7.938879883386441,8.086796014334325)
(8.374157670713501,8.511359718498786)
(11.226520570132422,11.362973682791512)
(9.446391771029887,9.58243275156645)
(11.795541781618684,11.928826687034435)
(8.039366869311461,8.172244307775873)
(8.918660575892227,9.050623897522868)
(14.614396897231178,14.744621784422788)
(29.21005415223866,29.332321622407967)
(15.220089496379384,15.341887288112307)
(8.07874985970555,8.198340566513687)
(8.087138205916746,8.206228809328744)
(11.989649500396048,12.107940938455933)
(9.556354731490433,9.669475817836863)
(9.397032187922008,9.508684936801595)
(9.517782210648939,9.628167565304409)
(8.293999937024669,8.400028698840883)
(16.850430656748056,16.954640900514597)
(8.736471268776384,8.839077887328108)
(9.22032858194472,9.322500484932842)
(8.37746085159343,8.479432299290139)
(8.050366693682996,8.150266021337075)
(13.291355177530857,13.38716438730662)
(8.05398380896584,8.148205217039852)
(10.744335219604046,10.833433340082001)
(9.077280409856378,9.165024283932423)
(8.49552317357514,8.579836499732377)
(8.811992623456153,8.88925106483179)
(8.736199811738544,8.81229442356776)
(8.245652628806251,8.316201969589915)
(8.899397655569308,8.968248109168275)
(8.331503728826966,8.39975691459332)
(8.238490495037723,8.301928100376655)
(8.3615652570083,8.423840872068322)
(10.092442943933317,10.153577033000499)
(12.969979498007945,13.02847177755515)
(11.13742101093785,11.195324945234137)
(12.410851257495073,12.467744834819257)
(9.382544390662844,9.434963838197563)
(17.94740948490903,17.998301721488108)
(8.103263587114135,8.154096959434298)
(9.201685882796607,9.250090510531566)
(15.346470643010978,15.393749539183892)
(12.89322767512791,12.94031496300061)
(8.129553865826825,8.175801592371304)
(13.92069562497505,13.965325861436007)
(13.436409591843578,13.48059947202527)
(8.104064868541796,8.14779958315181)
(8.993637777836854,9.035863426963655)
(9.691091014903218,9.733118427453384)
(9.818232195400498,9.85589570008888)
(8.227090825634637,8.26420562230812)
(18.155584905238214,18.191363365401855)
(10.450151249817246,10.485002060429139)
(12.578732106286713,12.61282939655349)
(9.683912463406402,9.717502105496852)
(13.134661774326187,13.16801880336545)
(10.683791421140564,10.71627032741132)
(10.023379322914487,10.052548669514046)
(13.48631326360697,13.512481961655325)
(9.752472511054037,9.77609108112135)
(27.266533429783724,27.289039997150162)
(9.654592453025545,9.67643472194016)
(30.125710426811334,30.14576398248186)
(13.970861986777507,13.990545888246821)
(9.047289382033098,9.066236661105938)
(8.848572771522164,8.864203148885062)
(16.44995422665557,16.463276352613242)
(31.296191200092494,31.308618697766548)
(9.933882118938634,9.944230387644605)
(16.097188116275877,16.106810805556492)
(11.523152113385418,11.532013362890154)
(12.065322677879578,12.074027173073356)
(15.310322185568486,15.31719705663217)
(9.841453657934732,9.847721788590158)
(9.75960928173585,9.765589894314816)
(10.6819805784069,10.68733593958838)
(19.461938714659084,19.466861932891486)
(10.714941637903234,10.719226884229734)
(10.307666857249586,10.31142967197945)
(10.206621334639689,10.209741761828532)
(36.3660695651552,36.368630506573155)
(10.81373850225184,10.815815770408946)
(8.915847421016522,8.917765744550529)
(8.301953809011799,8.303110299108146)
(29.546074159141146,29.547217377937933)
(9.977807085808877,9.978897011816997)
(29.29217926356277,29.292823924795208)
(18.284133759338424,18.28475152589806)
(36.02471925585321,36.02518800516897)
(10.883521918224456,10.883561247562454)
(31.73368304088144,31.73370595815399)
(9.136356784657863,9.136365431168056)
(9.956629004674351,9.956635032151773)
(10.070820693533054,10.070822182769206)
