radius,betti0_Snapshot,spec0_Snapshot
1.3650,1,4.7639
1.3700,1,4.7639
1.3750,1,4.7639
1.3800,1,4.7639
1.3850,1,4.7639
1.3900,1,4.7639
1.3950,1,4.7639
1.4000,1,4.7639
1.4050,1,4.7639
1.4100,1,4.7639
1.4150,1,4.7639
1.4200,1,4.7639
1.4250,1,4.7639
1.4300,1,4.7639
1.4350,1,4.7639
1.4400,1,4.7639
1.4450,1,4.7639
1.4500,1,4.7639
1.4550,1,4.7639
1.4600,1,4.7639
1.4650,1,4.7639
1.4700,1,4.7639
1.4750,1,4.7639
1.4800,1,4.7639
1.4850,1,4.7639
1.4900,1,4.7639
1.4950,1,4.7639
1.5000,1,4.7639
1.5050,1,4.7639
1.5100,1,4.7639
1.5150,1,4.7639
1.5200,1,4.7639
1.5250,1,4.7639
1.5300,1,4.7639
1.5350,1,4.7639
1.5400,1,4.7639
1.5450,1,4.7639
1.5500,1,4.7639
1.5550,1,4.7639
1.5600,1,4.7639
1.5650,1,4.7639
1.5700,1,4.7639
1.5750,1,4.7639
1.5800,1,4.7639
1.5850,1,4.7639
1.5900,1,4.7639
1.5950,1,4.7639
1.6000,1,4.7639
1.6050,1,4.7639
1.6100,1,12.7639
1.6150,1,12.7639
1.6200,1,12.7639
1.6250,1,12.7639
1.6300,1,12.7639
1.6350,1,12.7639
1.6400,1,12.7639
1.6450,1,12.7639
1.6500,1,12.7639
1.6550,1,12.7639
1.6600,1,12.7639
1.6650,1,12.7639
1.6700,1,12.7639
1.6750,1,12.7639
1.6800,1,12.7639
1.6850,1,12.7639
1.6900,1,12.7639
1.6950,1,12.7639
1.7000,1,12.7639
1.7050,1,12.7639
1.7100,1,12.7639
1.7150,1,12.7639
1.7200,1,12.7639
1.7250,1,12.7639
1.7300,1,12.7639
1.7350,1,12.7639
1.7400,1,12.7639
1.7450,1,12.7639
1.7500,1,12.7639
1.7550,1,12.7639
1.7600,1,12.7639
1.7650,1,12.7639
1.7700,1,12.7639
1.7750,1,12.7639
1.7800,1,12.7639
1.7850,1,12.7639
1.7900,1,12.7639
1.7950,1,12.7639
1.8000,1,12.7639
1.8050,1,12.7639
1.8100,1,12.7639
1.8150,1,12.7639
1.8200,1,12.7639
1.8250,1,12.7639
1.8300,1,12.7639
1.8350,1,12.7639
1.8400,1,12.7639
1.8450,1,18.0000
1.8500,1,18.0000
1.8550,1,18.0000
1.8600,1,18.0000
1.8650,1,18.0000
1.8700,1,18.0000
1.8750,1,18.0000
1.8800,1,18.0000
1.8850,1,18.0000
1.8900,1,18.0000
1.8950,1,18.0000
1.9000,1,18.0000
1.9050,1,18.0000
1.9100,1,18.0000
1.9150,1,18.0000
1.9200,1,18.0000
1.9250,1,18.0000
1.9300,1,18.0000
1.9350,1,18.0000
1.9400,1,18.0000
1.9450,1,18.0000
1.9500,1,18.0000
1.9550,1,18.0000
1.9600,1,18.0000
1.9650,1,18.0000
1.9700,1,18.0000
1.9750,1,18.0000
1.9800,1,20.0000
1.9850,1,20.0000
1.9900,1,20.0000
1.9950,1,20.0000
2.0000,1,20.0000
